dpe_classe,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,longitude,latitude,source_type
D,89.9,25.4,1945,appartement,69,69008,845728.51,6516533.34,Ancien
D,96,38.8,2006,appartement,69,69008,844434.31,6516301.92,Ancien
D,88,64.3,1947,appartement,69,69008,844601.53,6516373.06,Ancien
F,172,78.9,1948,appartement,69,69008,844441.06,6516593.67,Ancien
D,92,27.3,2006,appartement,69,69008,846271,6516080.58,Ancien
C,69,47.5,2001,appartement,69,69008,845622.25,6516493.83,Ancien
D,87,72,2006,appartement,69,69008,844495.24,6516562.17,Ancien
D,108,106.8,1978,appartement,69,69008,844080.88,6516160.2,Ancien
D,101,49.7,1989,appartement,69,69008,845743.72,6516554.36,Ancien
F,159.2,34,1957,appartement,69,69008,845408.69,6515913.58,Ancien
C,71.8,52,2007,appartement,69,69008,845536.0625,6516670,Ancien
E,109,19.5,1989,appartement,69,69008,844579.5,6517730.85,Ancien
E,122,64.3,1975,appartement,69,69008,844449.2,6516647.84,Ancien
E,109,14,1989,appartement,69,69008,845034.27,6517038.76,Ancien
D,99,47.3,1989,appartement,69,69008,845092.26,6517675.41,Ancien
E,124,35.1,1989,appartement,69,69008,846059.1,6515680.75,Ancien
E,126,17.8,1989,appartement,69,69008,844771.92,6517783.37,Ancien
E,139,59.4,1948,appartement,69,69008,845254.87,6516890.35,Ancien
G,309,29.5,1947,appartement,69,69008,845009.03,6517303.76,Ancien
G,248,42.8,1947,appartement,69,69008,845024.05,6517793.88,Ancien
E,112,30.2,1989,appartement,69,69008,845167.48,6517290.29,Ancien
C,70,49.2,1989,appartement,69,69008,845124.09,6517434.34,Ancien
D,90.7,20.2,1945,maison,69,69008,845728.51,6516533.34,Ancien
C,73,55,2010,appartement,69,69008,844495.24,6516562.17,Ancien
E,133,30.6,1975,appartement,69,69008,845069.25,6518076.09,Ancien
E,142,59.4,1948,appartement,69,69008,845616.31,6517862.33,Ancien
D,81,52.4,1948,appartement,69,69008,846286.99,6515856.46,Ancien
E,129,69.2,2006,appartement,69,69008,845772.12,6516977.04,Ancien
D,84,34,2005,appartement,69,69008,846086.6,6517097.93,Ancien
D,91,22.4,2009,appartement,69,69008,845814.99,6516973.17,Ancien
D,94,67.8,2006,appartement,69,69008,845772.75,6516947.06,Ancien
E,110,19.8,2006,appartement,69,69008,845801.52,6516806.56,Ancien
C,70,71,1989,appartement,69,69008,845877.01,6517508.72,Ancien
G,230,22,1974,appartement,69,69008,845491.26,6516286.44,Ancien
E,133,25.6,1970,appartement,69,69008,845789.98,6515618.81,Ancien
D,88,44.7,2006,appartement,69,69008,845814.99,6516973.17,Ancien
C,55,41.7,2006,appartement,69,69008,844803.24,6517853.65,Ancien
E,129,69.2,2006,appartement,69,69008,845772.12,6516977.04,Ancien
E,110,40,1978,appartement,69,69008,845097.99,6517347.3,Ancien
E,139,19.2,1947,appartement,69,69008,846017.58,6516782.03,Ancien
D,97,82.5,1989,appartement,69,69008,845131.98,6517508.61,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
E,135,64,1948,appartement,69,69008,846286.56,6515920.44,Ancien
E,137,22.4,1983,appartement,69,69008,845881.99,6515783.4,Ancien
E,133,73.7,1978,appartement,69,69008,846112.77,6515864.42,Ancien
G,344,34,1947,appartement,69,69008,845504.09,6516720.3,Ancien
E,124,20.3,2006,appartement,69,69008,845801.52,6516806.56,Ancien
C,77,21,1947,appartement,69,69008,843925.88,6516964.57,Ancien
C,67,89.4,1989,appartement,69,69008,843931.96,6516685.46,Ancien
D,108,18.9,1989,appartement,69,69008,844579.5,6517730.85,Ancien
F,179,32.8,1975,appartement,69,69008,845115.39,6517667.62,Ancien
C,70,36.9,1989,appartement,69,69008,845723.17,6517180.82,Ancien
D,94,31,1989,appartement,69,69008,845708.82,6517582.49,Ancien
E,122,80.8,1948,appartement,69,69008,846490.79,6515492.97,Ancien
D,86,51.8,1983,appartement,69,69008,845100.48,6517544.75,Ancien
E,110.9,19,1995,appartement,69,69008,844597.5,6517746.04,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
D,103,18.9,1989,appartement,69,69008,844579.5,6517730.85,Ancien
D,100.4,106.1,1975,appartement,69,69008,845090.93,6517069.98,Ancien
D,94,38.6,1989,appartement,69,69008,845723.17,6517180.82,Ancien
C,72,38,1947,appartement,69,69008,846069.44,6517289.58,Ancien
D,102,50.3,1947,appartement,69,69008,844946.71,6516872.74,Ancien
D,91,44.4,1948,appartement,69,69008,845468.03,6516774.32,Ancien
C,77,63,1948,appartement,69,69008,845306.67,6517603.94,Ancien
E,125,29,2006,appartement,69,69008,846545.89,6517349.81,Ancien
C,67,27.6,2006,appartement,69,69008,845814.99,6516973.17,Ancien
C,55,88.1,2006,appartement,69,69008,844506.17,6516537.66,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
C,68,110.2,2006,appartement,69,69008,845772.12,6516977.04,Ancien
D,86,46,1989,appartement,69,69008,845229.65,6517502.81,Ancien
E,126,65.6,1983,appartement,69,69008,844786.03,6517551.32,Ancien
D,87,49,1989,appartement,69,69008,845190.85,6517515.34,Ancien
E,109,53,1989,appartement,69,69008,845877.01,6517508.72,Ancien
C,129,41.9,2013,appartement,69,69008,843893.07,6517050.34,Ancien
G,201,21.9,1947,appartement,69,69008,844311.27,6516717.69,Ancien
D,96,42,2009,appartement,69,69008,844434.31,6516301.92,Ancien
D,96,39.4,1947,appartement,69,69008,845009.03,6517303.76,Ancien
C,76,73.1,2006,appartement,69,69008,844495.24,6516562.17,Ancien
E,130,66.6,1978,appartement,69,69008,846308.73,6515796.33,Ancien
D,103,19.3,1989,appartement,69,69008,844579.5,6517730.85,Ancien
D,97,65.5,1989,appartement,69,69008,845059.57,6517686.3,Ancien
E,141,38.3,1948,appartement,69,69008,844809.71,6517863.02,Ancien
C,71,104.9,2006,maison,69,69008,844495.24,6516562.17,Ancien
D,78,71.1,2001,appartement,69,69008,845005.9,6517107.07,Ancien
F,173,48.1,1947,appartement,69,69008,844924.97,6517731,Ancien
D,95,18,1989,appartement,69,69008,844733.45,6517851.44,Ancien
D,101,35.2,2006,appartement,69,69008,844803.24,6517853.65,Ancien
C,77,47.1,1989,appartement,69,69008,845080.84,6517536.4,Ancien
D,95,40.7,2006,appartement,69,69008,845165.59,6516735.17,Ancien
C,74,56.9,2006,appartement,69,69008,845257.43,6516913.96,Ancien
D,84,67.9,1989,appartement,69,69008,845328.95,6517598.92,Ancien
D,89,33,1948,appartement,69,69008,846548.06,6517379.3,Ancien
F,163,44,1947,appartement,69,69008,846017.3,6517355.88,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
E,112,58.8,1947,appartement,69,69008,844715.33,6518237.14,Ancien
E,122,40.1,1947,appartement,69,69008,844047.37,6516703.05,Ancien
D,88,31.1,2001,appartement,69,69008,845765.32,6516355.59,Ancien
F,151,19.2,1947,appartement,69,69008,846017.58,6516782.03,Ancien
D,91,46.9,1983,appartement,69,69008,845100.48,6517544.75,Ancien
D,105,19.5,2006,appartement,69,69008,845801.52,6516806.56,Ancien
E,131.3,38,1957,appartement,69,69008,844613.15,6516982.73,Ancien
E,141,15,1947,appartement,69,69008,845347.51,6516831.56,Ancien
G,276,44,1947,appartement,69,69008,845497.89,6517788.98,Ancien
D,108,16.4,1989,appartement,69,69008,844833.05,6517361.59,Ancien
F,176,52.2,1947,appartement,69,69008,846081.05,6517268.97,Ancien
C,67,50.7,2006,appartement,69,69008,845128.57,6516715.19,Ancien
D,104,29.6,2001,appartement,69,69008,845801.52,6516806.56,Ancien
E,140,33.6,1947,appartement,69,69008,844802.86,6517902.62,Ancien
D,104,51.9,2006,appartement,69,69008,844506.17,6516537.66,Ancien
D,96,29.4,2006,appartement,69,69008,846706.26,6516855.66,Ancien
F,153,57.2,1948,appartement,69,69008,845090.93,6517069.98,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
C,50,69.2,2010,appartement,69,69008,845946.7,6516651.49,Ancien
D,94,53.2,1978,appartement,69,69008,845878.95,6516405.94,Ancien
E,119,53,1978,appartement,69,69008,845708.85,6517554.94,Ancien
D,92.8,27,1949,appartement,69,69008,844885.7,6517806.49,Ancien
E,123,63,2007,appartement,69,69008,845128.57,6516715.19,Ancien
D,101,17.6,2013,appartement,69,69008,845807.44,6516947.1,Ancien
D,93,64,1989,appartement,69,69008,844250.15,6516200.5,Ancien
C,72,53,1989,appartement,69,69008,846086.6,6517097.93,Ancien
D,80.8,102,2010,appartement,69,69008,845772.125,6516977,Ancien
D,105,17.8,2006,appartement,69,69008,845807.44,6516947.1,Ancien
C,70,22.9,2006,appartement,69,69008,845060.54,6516980.4,Ancien
D,85,38.1,2006,appartement,69,69008,844434.31,6516301.92,Ancien
E,110,67,1948,appartement,69,69008,846389.32,6515405.24,Ancien
F,179,23,1948,appartement,69,69008,845425.11,6517811.14,Ancien
F,173,48.1,1947,appartement,69,69008,844924.97,6517731,Ancien
E,130,60.9,1948,appartement,69,69008,845616.31,6517862.33,Ancien
D,90,28.7,2013,appartement,69,69008,843877.2,6517047.19,Ancien
D,88.9,79.7,1979,appartement,69,69008,845862.52,6516419.88,Ancien
E,130,63,2006,appartement,69,69008,844960.97,6518166.18,Ancien
D,95,19.1,1989,appartement,69,69008,844597.5,6517746.04,Ancien
D,98.2,28.3,1994,appartement,69,69008,845034.27,6517038.76,Ancien
E,112,18.5,1989,appartement,69,69008,844886.48,6517743.75,Ancien
D,83,50.7,1989,appartement,69,69008,845167.48,6517290.29,Ancien
D,86,18.3,1989,appartement,69,69008,844733.45,6517851.44,Ancien
E,110,20.3,2006,appartement,69,69008,845801.52,6516806.56,Ancien
C,66,103,1978,appartement,69,69008,845878.95,6516405.94,Ancien
D,78,18.3,1989,appartement,69,69008,844771.92,6517783.37,Ancien
D,85,63.3,1983,appartement,69,69008,845281.27,6517612.45,Ancien
D,100,32.7,1989,appartement,69,69008,844833.76,6517680.86,Ancien
D,84,26.3,1945,maison,69,69008,845728.51,6516533.34,Ancien
E,121,60.3,1948,appartement,69,69008,845254.87,6516890.35,Ancien
E,116,49,1983,appartement,69,69008,846273.89,6517209.58,Ancien
D,96,20.8,1989,appartement,69,69008,844833.05,6517361.59,Ancien
D,108,68.7,2009,appartement,69,69008,844931.8,6518179.71,Ancien
G,183,25.9,1948,appartement,69,69008,846033.89,6517325.72,Ancien
E,121,44.4,1948,appartement,69,69008,845468.03,6516774.32,Ancien
E,140,15.3,2006,appartement,69,69008,845034.27,6517038.76,Ancien
E,112,19,1989,appartement,69,69008,844624.72,6517769.24,Ancien
D,87,62,1947,appartement,69,69008,845347.51,6516831.56,Ancien
D,83,45.6,2006,appartement,69,69008,846271,6516080.58,Ancien
D,80,69,1983,appartement,69,69008,845723.17,6517203.81,Ancien
E,113,46.1,2001,appartement,69,69008,845814.99,6516973.17,Ancien
E,123,37,1947,appartement,69,69008,845497.89,6517788.98,Ancien
E,119,25.2,1948,appartement,69,69008,845425.11,6517811.14,Ancien
F,178,48.1,1947,appartement,69,69008,844924.97,6517731,Ancien
E,128,38.4,1989,appartement,69,69008,844771.92,6517783.37,Ancien
C,77.7,47.1,1999,appartement,69,69008,846120.23,6517172.04,Ancien
D,82,68.8,2006,appartement,69,69008,845712.02,6517401.5,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
D,79.1,NA,NA,appartement,69,69008,844420.22,6516696.15,Ancien
E,118,68.9,1986,appartement,69,69008,845328.95,6517598.92,Ancien
D,105,19.5,2006,appartement,69,69008,845801.52,6516806.56,Ancien
C,71.7,NA,NA,appartement,69,69008,844924.97,6517731,Ancien
D,106.3,17.7,2011,appartement,69,69008,845807.44,6516947.1,Ancien
G,235,15.9,1947,appartement,69,69008,845925.25,6515482.28,Ancien
E,128,34,1947,appartement,69,69008,845723.08,6517027.41,Ancien
E,121,19,1989,appartement,69,69008,844597.5,6517746.04,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
E,116,40.6,1948,appartement,69,69008,846068.57,6517270.68,Ancien
E,140,36.4,2009,appartement,69,69008,845862.17,6516228.26,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
C,56,196,1948,maison,69,69008,845318.18,6516752.77,Ancien
D,108,38.9,1947,appartement,69,69008,844537.55,6516318.12,Ancien
C,71,72.2,1989,appartement,69,69008,844239.82,6516196.48,Ancien
E,109,61.1,2006,appartement,69,69008,844495.24,6516562.17,Ancien
D,84,49,1989,appartement,69,69008,846120.23,6517172.04,Ancien
D,92,77,1983,appartement,69,69008,844788.64,6517559.05,Ancien
G,220,66.8,1948,appartement,69,69008,845991.43,6515725.91,Ancien
C,75,63,2001,appartement,69,69008,846108.14,6517193.19,Ancien
D,98,61.9,1989,appartement,69,69008,845723.28,6517228.92,Ancien
E,108,39,2006,appartement,69,69008,845601.75,6516682.62,Ancien
F,169,55.5,1948,appartement,69,69008,845463.15,6516238.56,Ancien
D,100,125,1978,appartement,69,69008,843956.91,6516158.63,Ancien
C,59,90.9,1989,appartement,69,69008,845753.19,6516545.36,Ancien
D,95,17.7,2010,appartement,69,69008,845807.44,6516947.1,Ancien
C,68,32.7,2010,appartement,69,69008,845772.75,6516947.06,Ancien
E,129.8,18,1994,appartement,69,69008,844826.625,6517887.5,Ancien
D,105,39.9,2006,appartement,69,69008,845911.39,6516762.73,Ancien
D,89,33,1948,appartement,69,69008,846548.06,6517379.3,Ancien
F,156.9,44.8,1949,appartement,69,69008,844302.65,6516733.93,Ancien
E,126,22.7,1948,appartement,69,69008,845425.11,6517811.14,Ancien
C,67,61.7,2013,appartement,69,69008,845367.43,6517668.92,Ancien
F,149,15.3,2006,appartement,69,69008,845034.27,6517038.76,Ancien
G,233,15.5,1948,appartement,69,69008,845425.11,6517811.14,Ancien
C,67,27.6,2006,appartement,69,69008,845814.99,6516973.17,Ancien
F,150,17.7,1989,appartement,69,69008,844597.5,6517746.04,Ancien
C,68,53.7,2006,appartement,69,69008,845194.4,6517365.35,Ancien
E,254,69.1,1948,appartement,69,69008,846345.77,6516041.04,Ancien
F,311,57.2,1966,appartement,69,69008,846268.61,6516167.72,Ancien
C,91,79.3,2006,appartement,69,69008,844754.19,6517657.87,Ancien
D,222,70.1,1948,appartement,69,69008,845038.83,6517303.46,Ancien
E,276,72.5,1948,appartement,69,69008,844667.94,6517647.95,Ancien
F,376,90.6,1948,appartement,69,69008,844714.57,6517567.07,Ancien
D,181,68.6,1948,appartement,69,69008,845723.03,6517134.38,Ancien
D,189,63,1948,appartement,69,69008,844825.57,6516168.39,Ancien
D,185,63.3,1948,appartement,69,69008,846286.99,6515856.46,Ancien
C,96,62.5,2013,appartement,69,69008,844700.99,6517413.9,Ancien
E,282.6,83,1961,maison,69,69008,846452.05,6516171.21,Ancien
D,145,66.3,1974,appartement,69,69008,845614.9,6515823.16,Ancien
D,170,48,1947,appartement,69,69008,845488.37,6516743.47,Ancien
D,166,56,2006,appartement,69,69008,845723.12,6516911.11,Ancien
D,142,75,1947,appartement,69,69008,844012.92,6516689.36,Ancien
C,113,100.9,1970,appartement,69,69008,845637.84,6516361.34,Ancien
D,187,39.2,1947,appartement,69,69008,845930.49,6516041.04,Ancien
D,189,57,1947,appartement,69,69008,844924.97,6517731,Ancien
C,127,84,2006,appartement,69,69008,844439.54,6516572.3,Ancien
C,115,100.8,2001,appartement,69,69008,844841.34,6517758.57,Ancien
D,196.3,38,1990,appartement,69,69008,846063.37,6515985.22,Ancien
C,92,88,2001,appartement,69,69008,845622.25,6516493.83,Ancien
D,222,56.3,1948,appartement,69,69008,844806.26,6517448.6,Ancien
E,233,106.7,1948,appartement,69,69008,844735.21,6516430.75,Ancien
C,118,69,2006,appartement,69,69008,845739.1,6516585.24,Ancien
E,270,80.9,1948,appartement,69,69008,845601.33,6515768.52,Ancien
C,128,78.4,1989,appartement,69,69008,844831.9,6517868.43,Ancien
D,199,69,1948,appartement,69,69008,845553.2,6516505.85,Ancien
E,258,60,1947,appartement,69,69008,844792.36,6517816.95,Ancien
C,133,70.6,1947,appartement,69,69008,845175.35,6517578.73,Ancien
C,100,71.6,2001,appartement,69,69008,846142.55,6517132.92,Ancien
D,205,69,1948,appartement,69,69008,845553.2,6516505.85,Ancien
E,275.5,55.7,1945,appartement,69,69008,844311.27,6516717.69,Ancien
E,282.2,79.4,1956,appartement,69,69008,846619.65,6515886.5,Ancien
G,8448,45,1980,appartement,69,69008,845462.38,6515945.95,Ancien
C,139,80,2013,appartement,69,69008,845818.49,6516567.13,Ancien
G,686,42,1948,appartement,69,69008,845510.25,6515862.89,Ancien
D,206,58.2,1948,appartement,69,69008,846632.31,6516538.86,Ancien
D,198,78.2,1948,appartement,69,69008,844751.23,6516127.32,Ancien
E,250.6,72,1961,maison,69,69008,846670.53,6516049.12,Ancien
D,136,170,1948,maison,69,69008,846321.5,6515476.05,Ancien
D,156.4,42,1958,maison,69,69008,845708.13,6516975.52,Ancien
F,200,52.8,1948,appartement,69,69008,846171.38,6515824.05,Ancien
C,94,87,1989,appartement,69,69008,844865.98,6517861.35,Ancien
D,182,80.4,1948,appartement,69,69008,845062.43,6518019.39,Ancien
D,172,50.3,1948,appartement,69,69008,844705.48,6518179.92,Ancien
F,371,78.2,1949,appartement,69,69008,843975.34,6516699.69,Ancien
D,168.4,66.1,2006,appartement,69,69008,844770.95,6517250.71,Ancien
D,179,61.7,1948,appartement,69,69008,845083.84,6516814.1,Ancien
C,123,99,1989,appartement,69,69008,844080.21,6516818.57,Ancien
D,161,27,1989,appartement,69,69008,845723.73,6517547.07,Ancien
E,286.1,60.6,1970,appartement,69,69008,844387.67,6516750.15,Ancien
E,259,46.3,1989,appartement,69,69008,844710.18,6517815.68,Ancien
C,105,99.5,2013,appartement,69,69008,845508.03,6516261.95,Ancien
D,205,121.1,1948,appartement,69,69008,845061.49,6518078.69,Ancien
D,170,54.7,2013,appartement,69,69008,844711.46,6517365.61,Ancien
C,78,67.3,2006,appartement,69,69008,844881.61,6517818.5,Ancien
E,251,38.1,1947,appartement,69,69008,844704.06,6518171.22,Ancien
D,177.5,48,1976,maison,69,69008,845689.21,6516557.06,Ancien
C,123,51,2001,appartement,69,69008,845235.68,6517409.09,Ancien
D,208,64.3,1948,appartement,69,69008,846043.8,6516304.34,Ancien
D,164,77.2,1948,appartement,69,69008,845822.69,6516478.7,Ancien
D,178,35.6,2013,appartement,69,69008,845131.5,6517232.79,Ancien
D,164,77.2,1948,appartement,69,69008,845822.69,6516478.7,Ancien
D,165,56,1948,appartement,69,69008,845627.49,6515643.06,Ancien
D,205,63.1,1948,appartement,69,69008,846255.06,6516142.19,Ancien
C,108,63.3,2006,appartement,69,69008,845601.75,6516682.62,Ancien
C,94,60.4,2006,appartement,69,69008,845601.75,6516682.62,Ancien
C,105,39.2,1989,appartement,69,69008,845614.1,6517795.07,Ancien
D,224,90.5,1948,appartement,69,69008,845243.94,6517783.19,Ancien
C,128,71.7,2006,appartement,69,69008,845622.25,6516493.83,Ancien
G,433,41.5,1948,appartement,69,69008,844514.32,6516568.17,Ancien
D,151,89,2006,appartement,69,69008,845723.32,6516630.86,Ancien
D,162,85.3,1948,appartement,69,69008,845339.68,6516909.35,Ancien
C,126,72.1,2001,appartement,69,69008,845622.25,6516493.83,Ancien
C,87,111.3,1989,appartement,69,69008,844828.09,6517663.84,Ancien
E,204,87.9,1948,appartement,69,69008,844849.89,6517435.63,Ancien
E,225,75.9,1948,appartement,69,69008,845616.31,6517862.33,Ancien
F,324,88.4,1975,appartement,69,69008,846169.61,6516146.48,Ancien
E,253,90.1,1948,appartement,69,69008,843992.72,6516688.33,Ancien
D,179,56.8,2006,appartement,69,69008,845723.12,6516911.11,Ancien
E,283.3,52.9,1961,maison,69,69008,845708.13,6516952.97,Ancien
E,228,73,1948,appartement,69,69008,844557.35,6516471.66,Ancien
E,269.9,62,1974,appartement,69,69008,844387.67,6516750.15,Ancien
E,234,64.3,1948,appartement,69,69008,846119.14,6515737.05,Ancien
E,222,70.1,1948,appartement,69,69008,845988.97,6515802.94,Ancien
E,275,70,1948,appartement,69,69008,845430.43,6516907.06,Ancien
E,221,91.9,1970,appartement,69,69008,844698.18,6517767.3,Ancien
C,106,62.6,2006,appartement,69,69008,844665.32,6518016.57,Ancien
E,258.7,62,1949,appartement,69,69008,845780.03,6517786.57,Ancien
C,118,67.7,1989,appartement,69,69008,844710.18,6517815.68,Ancien
D,150,57.7,2006,appartement,69,69008,845581.84,6516702.26,Ancien
E,259,81.3,1948,appartement,69,69008,845662.02,6515715.97,Ancien
D,194.6,25.9,1984,appartement,69,69008,845811.4,6517268.34,Ancien
E,203.4,50,1949,appartement,69,69008,845436.09,6515991.65,Ancien
D,181,66.6,1948,appartement,69,69008,844514.32,6516568.17,Ancien
G,428,77.1,1974,appartement,69,69008,844884.37,6517428.01,Ancien
D,145,57.7,2006,appartement,69,69008,845581.84,6516702.26,Ancien
D,152,72.7,1948,appartement,69,69008,844846.48,6517662.72,Ancien
C,134,51.5,1947,appartement,69,69008,844131.96,6516114.97,Ancien
D,213.3,93.5,1968,appartement,69,69008,844698.18,6517767.3,Ancien
D,183,68,2006,appartement,69,69008,845581.84,6516702.26,Ancien
D,168.4,40.1,2012,appartement,69,69008,845131.5,6517233,Ancien
D,210.3,62,1990,appartement,69,69008,845637.42,6516523.29,Ancien
D,143,75.9,1973,appartement,69,69008,844917.3,6516286.75,Ancien
C,132,54,1983,appartement,69,69008,844779.18,6517449.18,Ancien
D,172,31.8,1989,appartement,69,69008,845376.16,6517638.47,Ancien
F,189,66.6,1948,appartement,69,69008,846457.22,6515487.73,Ancien
C,118,112,1948,appartement,69,69008,846335.07,6515422.39,Ancien
F,261,35.7,1948,appartement,69,69008,844729.98,6517622.64,Ancien
C,83,84.2,2001,appartement,69,69008,845685.92,6516603.75,Ancien
D,214,111,1948,appartement,69,69008,845601.33,6515768.52,Ancien
D,146,83.1,1989,appartement,69,69008,845164.55,6517545.49,Ancien
C,90,66.1,2006,appartement,69,69008,845136.29,6517470.95,Ancien
C,119,66.1,2006,appartement,69,69008,844824.24,6517342.61,Ancien
E,283,50,1958,appartement,69,69008,845444.69,6515976.64,Ancien
C,104,95.1,2006,appartement,69,69008,845913.84,6516833.11,Ancien
